date,open,high,low,close,volume
6/26/2014,589.3,589.6,579.6,584.77,2001257
6/27/2014,585.45,587.88,582.62,585.69,2015965
6/30/2014,586.76,587.71,583.29,584.67,1478867
7/1/2014,587.65,593.66,586.29,591.49,1643199
7/2/2014,592.26,594.15,589.11,590.78,1195250
7/3/2014,591.7,594.25,589,593.08,898852
7/7/2014,593.51,595.645,587.94,590.76,1334876
7/8/2014,586.365,587.97,574,578.4,2125090
7/9/2014,578.95,584.1,577,583.36,1371057
7/10/2014,573,585.25,572.1001,580.04,1434626
7/11/2014,581,588.23,580.575,586.65,1511384
7/14/2014,590.6,594.86,586.693,594.26,1951055
7/15/2014,595.15,595.2999,585.31,593.06,1672965
7/16/2014,596.89,597,590.25,590.62,1440365
7/17/2014,588.97,589.5,576.85,580.82,2906223
7/18/2014,603.01,606.7,590.92,605.11,4869149
7/21/2014,601.35,604.16,594.45,598.44,2237320
7/22/2014,599.7,608.89,599.2576,603.57,1879176
7/23/2014,602.05,607.05,601.35,605.19,1105900
7/24/2014,605.53,608.91,601,603.01,1293149
7/25/2014,599.25,601,595.75,598.08,1359950
7/28/2014,597.75,601.098,592.59,599.02,1357713
7/29/2014,597.7,598.49,592.17,593.95,1364289
7/30/2014,595.81,598.45,592.7,595.44,1215052
7/31/2014,588.96,591.9899,577.68,579.55,2307214
8/1/2014,578.555,583.43,570.3,573.6,2209772
8/4/2014,576.51,583.82,572.26,582.27,1516299
8/5/2014,579.38,580.2,570.31,573.14,1648328
8/6/2014,569.5,578.644,567.45,574.49,1322760
8/7/2014,576.05,578.31,569.43,571.81,1162124
8/8/2014,572.02,579.5639,569.02,577.94,1493324
8/11/2014,579,579.69,575.298,577.25,1171290
8/12/2014,575,575.9,569.91,572.12,1390807
8/13/2014,576.45,586.125,575.2,584.56,1898211
8/14/2014,586.69,587.8,580.92,584.65,1272369
8/15/2014,587.5,589.47,580.76,583.71,1723366
8/18/2014,587.1,595.05,586.55,592.7,1464370
8/19/2014,595.59,597.81,594.44,597.11,1040746
8/20/2014,596.95,596.99,593.001,595.41,967253
8/21/2014,594.9,595.25,591.101,592.42,1131118
8/22/2014,593.27,594.99,589.8,592.54,876231
8/25/2014,594.77,595.58,589.26,590.57,1295469
8/26/2014,592,592.05,587.45,588.12,1470046
8/27/2014,587.81,589.37,580.9,583,1363287
8/28/2014,580.02,584.71,577.88,580.32,1405713
8/29/2014,582.35,582.8999,578.24,582.36,1205814
9/2/2014,582.95,589.3,582.4,588.63,1581444
9/3/2014,591.73,594.49,586.5,589.52,1578792
9/4/2014,592.13,598,590.6,593.14,1630391
9/5/2014,595.13,598.5,593.55,597.78,1798013
9/8/2014,599.14,603.52,598.0231,601.63,1598620
9/9/2014,600.27,600.6,590.48,591.97,1571006
9/10/2014,591.74,593.72,587.14,593.42,1156693
9/11/2014,590,591.945,586.04,591.11,1499553
9/12/2014,590.39,591.48,583.28,584.9,1848820
9/15/2014,582.24,583.92,577.01,581.64,1544649
9/16/2014,580.95,590.15,580.95,588.78,1578274
9/17/2014,589.51,596.07,587.12,593.29,1711642
9/18/2014,595.05,597.56,593.02,597.27,1493346
9/19/2014,599.49,605.4,597.76,605.4,4184064
9/22/2014,602.5,603.8,593.12,597.27,1782194
9/23/2014,595,596.65,590.24,591.18,1401711
9/24/2014,591.57,600.11,590.3,598.42,1757807
9/25/2014,596.99,598.07,584.74,585.25,1665860
9/26/2014,585.93,589.5739,585,587.9,1288870
9/29/2014,581.83,589.31,581.57,587.81,1142659
9/30/2014,587.49,591,584.5,588.41,1571469
10/1/2014,586.8,588.72,578.02,579.63,1447666
10/2/2014,578,583.24,574.05,580.88,1541071
10/3/2014,584.1,588.29,583.5,586.25,1211716
10/6/2014,589.95,592.4,585.4,587.78,1285696
10/7/2014,584.9,585.85,574.1,574.1,1544014
10/8/2014,574.79,584.69,567.64,583.74,2206710
10/9/2014,581.61,582.53,569.03,570.81,2407643
10/10/2014,567.47,575.23,555.01,555.19,2978506
10/13/2014,555.13,560.875,544.43,544.75,2751949
10/14/2014,550.14,558.63,544.5,548.69,2608672
10/15/2014,542.08,543.915,528.422,540.73,3808148
10/16/2014,527,540.99,524.95,536.92,3784199
10/17/2014,540.45,543.45,518.41,522.97,5992238
10/20/2014,520.45,533.16,519.14,532.38,2747409
10/21/2014,537.27,538.77,530.2,538.03,2459395
10/22/2014,541.05,550.76,540.23,542.69,2973468
10/23/2014,548.28,557.4,545.5,553.65,2150880
10/24/2014,554.98,555,545.16,548.9,2172669
10/27/2014,547.76,554,547.2,549.88,1596722
10/28/2014,551.71,559.2,550.43,558.94,1731315
10/29/2014,560.85,564.97,555.98,558.45,2052623
10/30/2014,558.25,562.5,552.13,560.27,1611177
10/31/2014,568.3,568.73,564.81,567.87,2339196
11/3/2014,563.53,567.15,561.63,563.77,1541486
11/4/2014,561.16,564.79,558.3,564.19,1384902
11/5/2014,566.79,566.9,554.15,555.95,1638667
11/6/2014,555.5,556.799,550.58,551.69,1649048
11/7/2014,555.6,555.6,549.35,551.82,1588998
11/10/2014,552.4,560.63,551.62,558.23,1298160
11/11/2014,558.52,562.5,556.2419,561.29,1096715
11/12/2014,561.15,561.25,555.5,558.25,1091207
11/13/2014,560.81,560.8199,554.09,556.44,1509412
11/14/2014,558,558,552.51,555.19,1424141
11/17/2014,555.19,555.19,544.44,546.64,1672965
11/18/2014,547.93,552.79,543.8,544.51,1821114
11/19/2014,544.75,548.22,539.19,547.2,1514254
11/20/2014,542.09,545.38,541.5,543.76,1749993
11/21/2014,551.04,551.04,545,545.89,2495482
11/24/2014,546.57,551.19,544.15,547.48,1651178
11/25/2014,547.21,552.5,546.91,549.23,1901867
11/26/2014,549.23,549.88,545.23,547.73,1480222
11/28/2014,547,549.6,544.4801,549.08,1210061
12/1/2014,545.09,548.79,538.62,539.65,1991727
12/2/2014,539.45,541.85,534.657,538.59,2073746
12/3/2014,537.5,541.405,535.21,536.97,1623977
12/4/2014,537.64,542.69,534.89,542.58,1630810
12/5/2014,536.7,538.2,527.26,528.08,3067025
12/8/2014,529.22,533.815,527,530.73,3231114
12/9/2014,525.875,536.65,523.41,536.11,2166487
12/10/2014,535.9,539.36,527.49,528.04,2315070
12/11/2014,530.01,537.04,529.16,532.11,2071269
12/12/2014,527.44,532.24,521.46,521.51,2370357
12/15/2014,523.76,525.37,515.397,515.84,2618113
12/16/2014,513.6,515.58,497.19,498.16,4343007
12/17/2014,499.86,509.07,499.11,506.45,3636510
12/18/2014,515.99,516.25,506.56,514.62,3873317
12/19/2014,516.99,520.81,508.86,520.04,4804183
12/22/2014,520.61,532.97,520.59,532.3,3315632
12/23/2014,534.51,542.3,533.72,538.77,2877193
12/24/2014,538.82,540.29,535.1,536.93,737848
12/26/2014,536.93,543.25,535.49,541.52,1113425
12/29/2014,540.5,543.93,537.16,537.31,2217828
12/30/2014,534.96,537.84,533.61,535.28,1046686
12/31/2014,537.74,538.4,530.2,530.66,1235889
1/2/2015,532.6,535.8,527.88,529.55,1325271
1/5/2015,527.15,527.9899,517.75,519.46,2054120
1/6/2015,520.5,521.21,505.55,506.64,2727897
1/7/2015,510.95,511.49,503.65,505.15,2345062
1/8/2015,501.51,507.5,495.02,506.91,3661816
1/9/2015,508.18,508.6,498.65,500.72,2097137
1/12/2015,499.24,500.28,490.91,497.06,2855348
1/13/2015,502.57,508.6,497.26,501.8,3049845
1/14/2015,500.42,508.26,498.16,505.93,2633957
1/15/2015,508.89,509.75,502.01,504.01,2553978
1/16/2015,503.15,510.85,503.09,510.455,2482675
1/20/2015,512.77,515.61,509.37,509.94,2340379
1/21/2015,510.84,521.851,509.59,520.39,2316928
1/22/2015,523,538.84,521.91,537.3,2799380
1/23/2015,538.03,545.41,535.7508,541.95,2295988
1/26/2015,541.5,541.5,532.07,536.72,1546251
1/27/2015,531.4,532.78,520.8612,521.19,1956292
1/28/2015,525,525.69,512.35,512.43,1784237
1/29/2015,512.9,515.19,503.48,513.23,3889925
1/30/2015,519,543.1,518.18,537.55,6053660
2/2/2015,534.32,536.5,521.72,532.2,3765337
2/3/2015,529.94,537.45,526.81,533.3,2352437
2/4/2015,533.14,536.746,525.03,526.1,1692531
2/5/2015,527.93,530.69,525.64,529.83,1658557
2/6/2015,531.01,540.215,528.65,533.875,2144723
2/9/2015,531.06,533.88,527.55,529.28,1513810
2/10/2015,532.15,541,529.1725,540.16,2367572
2/11/2015,539.73,541.95,536,538,1914093
2/12/2015,539.66,548.34,537,546.01,2427255
2/13/2015,547.51,552.54,546.6,551.16,2298660
2/17/2015,551.16,553,543.26,545.01,1957516
2/18/2015,543.82,547.55,539.55,542.65,1462015
2/19/2015,542.47,546.86,540.75,546.45,1541664
2/20/2015,547.58,547.58,538.1,541.8,1911661
2/23/2015,539,539.3,532,535,1642529
2/24/2015,531.55,539.4,531,538.65,1421363
2/25/2015,538.44,549.57,538.01,547.33,2041250
2/26/2015,545.74,560.1299,545.09,559.29,2700734
2/27/2015,558.15,569.42,557.03,562.63,3414672
3/2/2015,567,575.99,563.15,575.02,2515699
3/3/2015,576.35,580.85,570.5,578.795,2526019
3/4/2015,576.97,581.63,572.52,578.33,1897566
3/5/2015,579.62,583.2,578.23,581.435,1795117
3/6/2015,582,582.78,572.06,572.9,1877842
3/9/2015,570.92,575.45,569.05,574.1,1174148
3/10/2015,568.475,569.762,559.82,559.85,2002985
3/11/2015,559.8,564.18,555.41,555.69,2025341
3/12/2015,558.48,561.84,555.53,561.17,1779635
3/13/2015,559.23,564.36,550.33,553,1769482
3/16/2015,556.93,563.75,551.32,561.64,1840931
3/17/2015,558.29,560.64,554.41,557.61,1443991
3/18/2015,557.73,566.51,553.5,566.16,1762169
3/19/2015,564.52,566.96,562.12,563.67,1230348
3/20/2015,566.71,567.1,564.48,564.95,2212764
3/23/2015,566,569.6399,563.06,565.37,1501661
3/24/2015,568.54,581.88,568.09,577.54,3952003
3/25/2015,577.57,580.07,567,567,2652778
3/26/2015,564.65,567.19,558.31,563.64,2489407
3/27/2015,561.83,564.066,556.93,557.55,1725780
3/30/2015,560.25,562.16,556.79,561.135,1238950
3/31/2015,557.94,562.45,554.67,554.7,1746223
4/1/2015,554.83,558.5,546.03,549.49,1936432
4/2/2015,547.41,548,540.44,541.31,2387229
4/6/2015,538.84,545.54,535.7,543.95,1684445
4/7/2015,544.99,550.16,543.585,544.86,1365906
4/8/2015,546,551.5,546,548.84,1419291
4/9/2015,549.21,549.37,541.951,548.02,1617785
4/10/2015,549.57,549.85,544.98,548.54,1305197
4/13/2015,547.05,553.27,546.3,548.64,1466277
4/14/2015,546.57,546.57,535.74,539.78,2357586
4/15/2015,537.96,543.19,532.37,541.04,2345682
4/16/2015,538.35,545.229,538.1,543.52,1582777
4/17/2015,537.31,539.8,529,532.74,2458770
4/20/2015,533.75,545.8,533.35,544.53,1925377
4/21/2015,546.31,547.7745,542.21,542.925,1456074
4/22/2015,543.06,551,541.32,549.18,1588353
4/23/2015,550.41,561.17,550.08,557.46,3832155
4/24/2015,580.05,584.7,568.35,573.66,4608117
4/27/2015,572.77,575.52,562.3,566.12,2398657
4/28/2015,564.32,567.83,560.96,564.37,1859750
4/29/2015,560.51,565.84,559,561.39,1680892
4/30/2015,558.56,561.11,546.72,548.77,2359357
5/1/2015,550.51,551.22,543.85,551.16,1730758
5/4/2015,550.99,556.69,547.39,552.84,1750805
5/5/2015,550.16,552.61,542.37,543.045,1422862
5/6/2015,542.64,543.93,532.235,535.08,1948741
5/7/2015,535.9,545.2,533.45,542.04,1590003
5/8/2015,548.87,552.8,548.03,548.95,1411047
5/11/2015,548.49,553.3699,545.6,545.78,1091503
5/12/2015,542.81,542.961,535,538.73,1762653
5/13/2015,540.47,543.84,538.98,539.49,1211630
5/14/2015,543.97,549.69,542.5,549.2,1583182
5/15/2015,550.39,550.6,542.5,546.49,1669028
5/18/2015,543.82,548.34,542.25,546.67,1333895
5/19/2015,548,553.4,547.12,549.28,2354545
5/20/2015,550.92,556.065,545.1,552.51,1540493
5/21/2015,550.2,557.61,549.301,556.81,1707151
5/22/2015,554.46,558.24,553.62,554.52,1209496
5/26/2015,552.58,553.3305,542.97,547.19,1866458
5/27/2015,548.68,555.29,546.5813,554.25,1742062
5/28/2015,553.79,555.76,550.8,554.18,1177318
5/29/2015,553.2,553.94,545.04,545.32,2158011
6/1/2015,548.73,550.57,543.58,549.21,1653245
6/2/2015,547.43,558.79,546.55,553.95,1592575
6/3/2015,555.1,557.99,552.15,555.29,1333465
6/4/2015,552.18,555.96,549.12,551.69,1316279
6/5/2015,552,553.33,547.384,549.53,1218634
6/8/2015,549.61,549.87,542.95,543.48,1366108
6/9/2015,543.42,544.84,538.8506,542.16,1496543
6/10/2015,545.7,554.78,545.11,552.6,1512572
6/11/2015,554.49,554.83,549.17,550.04,1287655
6/12/2015,547.15,548.85,545.63,547.47,1272112
6/15/2015,542.73,544.05,539.21,543,1357406
6/16/2015,544.48,546.69,541.5724,544.87,1625462
6/17/2015,545.42,548.36,541.81,546.6,1216067
6/18/2015,548,557.25,548,556.18,2058702
6/19/2015,556.52,557.91,552.258,557.52,2961487
6/22/2015,559.41,565.61,558.91,559.68,1735267
6/23/2015,559.79,564.9,557.15,563.39,1568936
6/24/2015,562.48,562.64,556.81,558.57,1442149
6/25/2015,560.3,563.14,557.455,557.95,1335133
6/26/2015,559.71,560,551.85,553.06,2183443
6/29/2015,546.75,550.9,540.24,541.25,1880383
6/30/2015,545.09,545.9,539.54,540.04,1724359
7/1/2015,543.66,545.81,539.76,543.3,1536068
7/2/2015,544.74,548,543.57,547.34,1406198
7/6/2015,542.25,548.58,542.095,545.62,1277899
7/7/2015,547.43,551,539.85,550.03,1678926
7/8/2015,545.6,548.28,541.2,541.7,1380910
7/9/2015,548.65,548.88,544.62,544.65,1485579
7/10/2015,553.71,559.29,552,556.11,2169406
7/13/2015,559.51,572.85,558.7,571.73,2085866
7/14/2015,574.5,589.7087,574.17,584.18,3710928
7/15/2015,583.74,588.69,580.21,583.96,2067590
7/16/2015,589.5,604.5,587.92,601.78,5401450
7/17/2015,680,703,678,699.62,12846880
7/20/2015,688.98,697.8,681.77,692.84,5116327
7/21/2015,684.88,705.6,684.15,695.35,3764433
7/22/2015,694.02,713.33,691.62,695.1,4132750
7/23/2015,691.85,696.07,671.59,674.73,3738692
7/24/2015,676.77,677.79,653.18,654.77,4127302
7/27/2015,651.57,667.07,651.55,658.27,2917862
7/28/2015,661.76,664.1,653.41,659.66,1718071
7/29/2015,662.26,663.33,652.84,661.43,1835632
7/30/2015,657.44,668.05,651.69,664.56,1979981
7/31/2015,664.7,664.9999,657.2,657.5,1744458
8/3/2015,657.66,666.67,657.66,664.72,1561711
8/4/2015,664.34,668,660.51,661.28,1306378
8/5/2015,665.75,679.91,665.5827,673.29,1821862
8/6/2015,673.99,674.75,660.73,670.15,2031876
8/7/2015,667.78,668.795,658.87,664.39,1376441
8/10/2015,667.09,671.62,660.23,663.14,1587541
8/11/2015,699.58,704,684.32,690.3,5472566
8/12/2015,694.49,696,680.51,691.47,2926164
8/13/2015,689.2,694.03,682.18,686.51,1812741
8/14/2015,684.04,692.26,682.9,689.37,1379730
8/17/2015,688.04,694.74,683.06,694.11,1231922
8/18/2015,691.07,695.7568,685.32,688.73,1385267
8/19/2015,690.11,700.2,686.8,694.04,2507033
8/20/2015,689.1,696.16,675.2801,679.48,2885476
8/21/2015,671.04,672.89,643.104,644.03,4525625
8/24/2015,600.6,644.33,593.09,618.11,6472137
8/25/2015,646.468,647,611.67,612.47,3565971
8/26/2015,643.1,662.48,630.37,659.74,4292376
8/27/2015,671.99,673.9799,651.1,667.96,2943990
8/28/2015,665.76,667,653.75,659.69,1937829
8/31/2015,654.34,664.41,646.35,647.82,1939177
9/1/2015,633.81,644.44,625.06,629.56,2572229
9/2/2015,638,645.057,630.64,644.91,1876564
9/3/2015,647.93,651.25,633.8073,637.05,1726636
9/4/2015,629.7,634.5,626.5,628.96,2021368
9/8/2015,641,645.04,632.9,643.88,1952855
9/9/2015,651.88,657.36,640.9,643.41,2046496
9/10/2015,643.9,654.9,641.7,651.08,1387402
9/11/2015,650.21,655.31,647.41,655.3,1744371
9/14/2015,655.63,655.92,649.501,652.47,1497577
9/15/2015,656.71,668.85,653.34,665.07,1776383
9/16/2015,665.55,668.0699,662.2,665.52,1311353
9/17/2015,667.49,681.99,665,671.67,2372191
9/18/2015,665.06,669.84,660.03,660.92,3622426
9/21/2015,665.51,669,658,666.98,1908296
9/22/2015,657.47,658.82,645.03,653.2,2714760
9/23/2015,652.9,660.28,650.7301,653.29,1455506
9/24/2015,648.97,656.7699,642.165,654.91,1933343
9/25/2015,658.58,658.58,639.655,640.15,2421258
9/28/2015,639.05,642.85,617.84,624.25,2372041
9/29/2015,625.5,634.68,618.03,622.61,2106411
9/30/2015,631.83,639.31,629.15,638.37,2644953
10/1/2015,637.94,643.84,631.115,642,2117079
10/2/2015,638.01,658.2555,633.5,656.99,2434071
10/5/2015,661.6,673.0275,655.87,671.68,1896277
10/6/2015,669.35,678.8,663.0823,671.64,2156640
10/7/2015,677.4,678.74,658.11,670,2188886
10/8/2015,669.45,671.89,654.49,667,1963318
10/9/2015,667.49,674.085,662.36,671.24,1604461
10/12/2015,669.19,677.98,667.24,676.43,1331892
10/13/2015,674.26,688.46,673.108,683.17,2115479
10/14/2015,683.73,690.04,678.9,680.41,1563983
10/15/2015,685.25,694.16,684.39,693.02,2355459
10/16/2015,695.4,696.22,689.1,695.32,1815517
10/19/2015,694,700.2397,692.21,699.95,1502651
10/20/2015,697.89,698,673.68,680,2619471
10/21/2015,683.21,684.9,670.7,671.8,1604735
10/22/2015,675.44,688.0499,671.7,681.14,4360204
10/23/2015,750.06,752.5,717.94,719.33,6330015
10/26/2015,720.02,734.95,720.02,731.12,2411726
10/27/2015,726.57,735.9642,724.135,732.82,1936404
10/28/2015,733,737.37,727.27,736.92,1967439
10/29/2015,736.63,746.79,735.16,744.85,1824574
10/30/2015,745.56,746.31,736.53,737.39,1997533
11/2/2015,737.88,748.18,731.45,747.74,1994264
11/3/2015,745.43,751.698,741.16,748.82,1814805
11/4/2015,749.9,759.9,749.2,755.31,2087911
11/5/2015,758.81,766.35,757.47,760.67,2272684
11/6/2015,759.39,763.022,755.03,761.6,1675784
11/9/2015,758.52,763.3,749.11,754.77,1776667
11/10/2015,753.48,760.6,748.41,758.26,1489851
11/11/2015,762.38,769.08,759.75,765.25,2093422
11/12/2015,760.18,765.799,755.86,756.53,1768372
11/13/2015,754.04,755.33,739.47,740.07,2406131
11/16/2015,740.21,751.71,734.33,750.42,2531896
11/17/2015,752.47,754.95,744.05,745.98,1941187
11/18/2015,749.57,761.1,747.39,760.01,1809897
11/19/2015,759.78,763.23,757.23,759.94,1403664
11/20/2015,769.3,779.318,764.1,777,2772642
11/23/2015,777.47,782.9,773.51,776.7,1732340
11/24/2015,772.96,775.99,758.11,769.63,2391171
11/25/2015,771.69,773,766.53,769.26,1180083
11/27/2015,769.16,774,767.0001,771.97,722320
11/30/2015,771.87,775.03,761.12,762.85,1611922
12/1/2015,766.94,785,765.95,783.79,2016443
12/2/2015,785.25,793.0475,776.43,777.85,2335118
12/3/2015,780.56,784.48,762.45,768.2,2094623
12/4/2015,769.71,782.42,765.51,779.21,2489157
12/7/2015,780.06,781,766.72,772.99,1825712
12/8/2015,764.5,778.65,762.52,775.14,1553155
12/9/2015,771.1,776.0926,752.0066,762.55,2311713
12/10/2015,763.59,766.0655,755,760.04,1620898
12/11/2015,749,757.44,748.65,750.42,2156617
12/14/2015,751.26,764.15,736.26,762.54,2698393
12/15/2015,767.79,774.75,758,760.09,2461633
12/16/2015,766.57,781.5,757.045,776.59,2651259
12/17/2015,781.16,781.59,769.3,769.83,1823211
12/18/2015,767.23,774.14,756.59,756.85,3374853
12/21/2015,763.05,766.35,754.15,760.8,1737946
12/22/2015,764.27,770.34,761.2,767.13,1814253
12/23/2015,770.69,771.9,757.65,768.51,1529510
12/24/2015,768.52,769.2,764.39,765.84,521141
12/28/2015,770,782.815,767.73,782.24,1555564
12/29/2015,786.99,798.69,786.202,793.96,1919541
12/30/2015,793.96,796.455,787.2,790.3,1427271
12/31/2015,787.82,788.33,777.32,778.01,1637241
1/4/2016,762.2,762.2,747.54,759.44,3363528
1/5/2016,764.1,769.2,755.65,761.53,2257466
1/6/2016,750.37,765.73,748,759.33,2408797
1/7/2016,746.49,755.31,735.28,741,3152358
1/8/2016,747.8,750.12,728.9201,730.91,2374762
1/11/2016,731.95,735.08,719.56,733.07,2537985
1/12/2016,740.75,748.34,736.43,745.34,2337503
1/13/2016,749.34,753,716.78,719.57,2578588
1/14/2016,724.44,739.89,705,731.39,2768633
1/15/2016,709.99,724.158,701.51,710.49,3789249
1/19/2016,720.15,725.35,709.85,719.08,2434005
1/20/2016,705.9,726.95,687.78,718.56,4118503
1/21/2016,720.17,737.67,711.11,726.67,2595123
1/22/2016,742,748.56,740.5,745.46,2357079
1/25/2016,743.84,752.46,732.501,733.62,2264914
1/26/2016,735.21,739.46,726.97,733.79,1545696
1/27/2016,735.89,735.89,713.45,717.58,2105853
1/28/2016,738.19,751.16,730.6,748.3,3099545
1/29/2016,748.96,765.105,744.2,761.35,3783526
2/1/2016,771.26,777.59,761.38,770.77,5450452
2/2/2016,800.5,810.35,780.6,780.91,6784651
2/3/2016,786.28,791.43,736.26,749.38,6551756
2/4/2016,744.59,745.24,722.6001,730.03,5234019
2/5/2016,725.5,726.72,700.14,703.76,5470489
2/8/2016,687.68,704.52,682.01,704.16,4446576
2/9/2016,692.95,720.96,688.5,701.02,4200412
2/10/2016,711.79,723.22,705.39,706.85,3012501
2/11/2016,696.34,712.315,691.19,706.36,3245164
2/12/2016,712.21,716,701.58,706.89,2326729
2/16/2016,718.65,722.8789,710.18,717.64,2170580
2/17/2016,727,733.76,716.61,731.97,2456691
2/18/2016,733.96,736,715.55,717.51,2362978
2/19/2016,715.9,724.03,713.12,722.11,1745074
2/22/2016,729.51,734.845,723.45,729.05,1875263
2/23/2016,726.1,730.9,715.67,717.29,2062573
2/24/2016,710.61,721.22,702.02,720.9,1846479
2/25/2016,722.93,729.51,713.23,729.12,1806153
2/26/2016,733.6,736.16,721.9392,724.86,2122722
2/29/2016,721,730.6,716.84,717.22,2248577
3/1/2016,721.3,742.33,718.64,742.17,3003534
3/2/2016,742.87,743.121,733.25,739.48,1814990
3/3/2016,739.48,741,729.63,731.59,2025542
3/4/2016,734.8,735,725.62,730.22,2424117
3/7/2016,725.15,727.21,705.14,712.8,3085143
3/8/2016,708.39,722.25,704,713.53,2625740
3/9/2016,715.165,726.24,712.66,725.41,1977088
3/10/2016,727.79,736.54,723.29,732.17,2229615
3/11/2016,739.95,744.9,736.7,744.87,1767725
3/14/2016,744.97,754.26,743.6625,750.24,1640531
3/15/2016,746.02,753.01,742.84,750.57,1479737
3/16/2016,749.05,759,746.5,757.36,1462328
3/17/2016,757.65,765.34,757.36,758.48,2227732
3/18/2016,761.63,762.14,751.82,755.41,2814010
3/21/2016,753.91,763.34,751.27,762.16,1438431
3/22/2016,758.44,765,757.875,760.05,1104542
3/23/2016,763.35,765.39,756.03,757.56,1233396
3/24/2016,751.2,757.555,750.5,754.84,1532760
3/28/2016,756.17,758.3,752.04,753.28,1083237
3/29/2016,753.68,767.18,748.29,765.89,1988867
3/30/2016,768.21,777.31,767.58,768.34,2018489
3/31/2016,768.34,769.0842,758.25,762.9,1627359
4/1/2016,757.16,770.04,755.2,769.67,1582377
4/4/2016,769.51,772.44,761.785,765.12,1346216
4/5/2016,758.13,762.87,755.6,758.57,1222899
4/6/2016,757.84,768.42,756.3,768.07,1262942
4/7/2016,765.32,769.36,757.5,760.12,1274258
4/8/2016,765.87,767.13,755.77,759.47,1171831
4/11/2016,765.45,767.22,757.34,757.54,1586524
4/12/2016,758.43,764.92,751.565,764.32,1366589
4/13/2016,770.31,775.75,764.5908,771.91,1769568
4/14/2016,775.36,779.61,773.22,775.39,1348242
4/15/2016,775.5,780.93,774.9301,780,1559707
4/18/2016,780.19,788.55,777.61,787.68,1673385
4/19/2016,790.5,790.95,770.27,776.25,2195959
4/20/2016,779.16,779.66,771.27,774.92,1710652
4/21/2016,777.31,781.6799,771.55,780,3786960
4/22/2016,743.91,753.92,730.37,737.77,7038718
4/25/2016,735.35,744.88,735.1,742.21,2470543
4/26/2016,744.42,745.59,720.32,725.37,2776678
4/27/2016,725.32,727.15,709.08,721.46,3305829
4/28/2016,723.29,729.26,703.2,705.06,3124368
4/29/2016,704.12,712.11,703.78,707.88,2913286
5/2/2016,711.92,715.41,706.36,714.41,1673095
5/3/2016,712.5,713.37,707.33,708.44,1930313
5/4/2016,706.77,715.05,704.05,711.37,1708120
5/5/2016,715,717.55,709.4501,714.71,1482730
5/6/2016,712.2,725.99,711.95,725.18,1994510
5/9/2016,726.7,734.29,723.5,729.13,1900579
5/10/2016,734.96,740,731.61,739.38,1629685
5/11/2016,740.52,740.8,727.9025,730.55,1489772
5/12/2016,732,735.37,724.27,728.07,1354049
5/13/2016,726.62,731.29,723.51,724.83,1255038
5/16/2016,724.32,732.68,720,730.3,1124740
5/17/2016,731.06,735.85,718,720.19,1668702
5/18/2016,718.5,725.57,715.02,721.78,1622966
5/19/2016,718.3,720.5,710.305,715.31,1523254
5/20/2016,716.46,727.7,715.01,721.71,1730353
5/23/2016,719.98,723.4999,716.94,717.25,1237493
5/24/2016,719.85,734.2,719.645,733.03,1893201
5/25/2016,735,739.89,732.6,738.1,1615382
5/26/2016,736,741.1,733,736.93,1359797
5/27/2016,737.51,747.91,737.01,747.6,1739463
5/31/2016,748.76,753.48,745.57,748.85,2123407
6/1/2016,748.47,751.37,744.34,748.46,1039582
6/2/2016,746.1,747.3,737,744.27,1695221
6/3/2016,741.49,741.49,733.91,735.86,1230030
6/6/2016,738.5,738.5,728.29,730.06,1491771
6/7/2016,733.27,736.71,730.8,731.09,1214733
6/8/2016,739.5,743.81,735.765,742.93,1615601
6/9/2016,737.07,743.93,736.5,742.52,958731
6/10/2016,735.95,739.64,730.51,733.19,1452155
6/13/2016,729.82,739,729.82,731.88,1166558
6/14/2016,729.31,736,726.5,733.25,1327872
6/15/2016,734.92,737.15,731.31,732.19,1157759
6/16/2016,727.96,730.39,715.54,724.25,2246849
6/17/2016,721.39,721.39,701.12,704.25,4112597
6/20/2016,710.31,715.87,705.41,706.13,2282347
6/21/2016,710.05,715.38,704.66,708.88,1492642
6/22/2016,714.05,714.21,705.88,710.47,1452007
6/23/2016,710.55,714.88,700.25,714.87,2121556
6/24/2016,690.17,705,684.91,685.2,4767591
6/27/2016,682.49,683.325,672.66,681.14,2909539
6/28/2016,691.37,692.7399,684.85,691.26,1910261
6/29/2016,694.26,699.5,692.6834,695.19,2154792
6/30/2016,697.65,703.77,694.9015,703.53,2110713
7/1/2016,705.1,712.53,703.73,710.25,1548430
7/5/2016,705.01,708.12,699.13,704.89,1421850
7/6/2016,699.84,713,699,708.97,1444163
7/7/2016,710.11,710.17,700.67,707.26,1057750
7/8/2016,710.56,717.9,708.11,717.78,1492655
7/11/2016,719.42,728.9289,718.865,727.2,1432923
7/12/2016,731.92,735.6,727.5,732.51,1328656
7/13/2016,735.52,735.52,729.02,729.48,1020847
7/14/2016,733.94,736.14,730.59,735.8,1069376
7/15/2016,741,741,734.64,735.63,1614967
7/18/2016,737.91,755.1369,736.51,753.2,1927867
7/19/2016,749.87,756.59,748.489,753.41,1521192
7/20/2016,754.05,760.64,754.05,757.08,1124699
7/21/2016,757,758.15,751.52,754.41,953043
7/22/2016,757.32,759.45,752.655,759.28,1045450
7/25/2016,757.68,759.8249,754.07,757.52,1073258
7/26/2016,757.52,759.26,752.7503,757.65,1186574
